date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,zipcode,city_avg_price,zipcode_avg_price,city_grouped_Auburn,city_grouped_Bellevue,city_grouped_Black Diamond,city_grouped_Bothell,city_grouped_Burien,city_grouped_Carnation,city_grouped_Clyde Hill,city_grouped_Covington,city_grouped_Des Moines,city_grouped_Duvall,city_grouped_Enumclaw,city_grouped_Fall City,city_grouped_Federal Way,city_grouped_Issaquah,city_grouped_Kenmore,city_grouped_Kent,city_grouped_Kirkland,city_grouped_Lake Forest Park,city_grouped_Maple Valley,city_grouped_Medina,city_grouped_Mercer Island,city_grouped_Newcastle,city_grouped_Normandy Park,city_grouped_North Bend,city_grouped_Other,city_grouped_Pacific,city_grouped_Ravensdale,city_grouped_Redmond,city_grouped_Renton,city_grouped_Sammamish,city_grouped_SeaTac,city_grouped_Seattle,city_grouped_Shoreline,city_grouped_Snoqualmie,city_grouped_Tukwila,city_grouped_Vashon,city_grouped_Woodinville,knn_avg_price,zipcode_price_tier_Medium,zipcode_price_tier_High
2014-05-02 00:00:00,463000.0,3.0,1.75,1710,7320,1.0,0,0,3,1710,0,1948,1994,Burke-Gilman Trail,Lake Forest Park,WA 98155,USA,98155,448475.0,379187.00883838633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,374600.0,False,False
2014-05-02 00:00:00,1400000.0,4.0,2.5,2920,4000,1.5,0,0,5,1910,1010,1909,1988,3838-4098 44th Ave NE,Seattle,WA 98105,USA,98105,579837.4672823235,913667.0272108775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1309200.0,False,True
2014-05-02 00:00:00,588500.0,3.0,1.75,2330,14892,1.0,0,0,3,1970,360,1980,0,1833 220th Pl NE,Sammamish,WA 98074,USA,98074,686917.5835323657,613305.5380796021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,619700.0,False,True
2014-05-02 00:00:00,365000.0,3.0,1.0,1090,6435,1.0,0,0,4,1090,0,1955,2009,2504 SW Portland Ct,Seattle,WA 98106,USA,98106,579837.4672823235,297214.6464646515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,272600.0,False,False
2014-05-02 00:00:00,1200000.0,5.0,2.75,2910,9480,1.5,0,0,3,2910,0,1939,1969,3534 46th Ave NE,Seattle,WA 98105,USA,98105,579837.4672823235,913667.0272108775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1086000.0,False,True
2014-05-02 00:00:00,242500.0,3.0,1.5,1200,9720,1.0,0,0,4,1200,0,1965,0,14034 SE 201st St,Kent,WA 98042,USA,98042,439492.44464821625,320243.96857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211060.0,False,False
2014-05-02 00:00:00,419000.0,3.0,1.5,1570,6700,1.0,0,0,4,1570,0,1956,0,15424 SE 9th St,Bellevue,WA 98007,USA,98007,847180.6629953356,639103.4188034103,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,436800.0,False,True
2014-05-02 00:00:00,367500.0,4.0,3.0,3110,7231,2.0,0,0,3,3110,0,1997,0,11224 SE 306th Pl,Auburn,WA 98092,USA,98092,299340.44276556815,357123.6652102891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453060.0,False,False
2014-05-02 00:00:00,257950.0,3.0,1.75,1370,5858,1.0,0,0,3,1370,0,1987,2000,1605 S 245th Pl,Des Moines,WA 98198,USA,98198,304992.54679803445,307774.4234693929,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,232590.0,False,False
2014-05-02 00:00:00,275000.0,3.0,1.5,1180,10277,1.0,0,0,3,1180,0,1983,2009,12425 415th Ave SE,North Bend,WA 98045,USA,98045,399565.70666666003,399565.70666666003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,341400.0,False,False
2014-05-02 00:00:00,750000.0,3.0,1.75,2240,10578,2.0,0,0,5,1550,690,1923,0,3225 NE 92nd St,Seattle,WA 98115,USA,98115,579837.4672823235,595086.4681318692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,498800.0,True,False
2014-05-02 00:00:00,435000.0,4.0,1.0,1450,8800,1.0,0,0,4,1450,0,1954,1979,3922 154th Ave SE,Bellevue,WA 98006,USA,98006,847180.6629953356,793052.634090909,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,307000.0,False,True
2014-05-02 00:00:00,626000.0,3.0,2.25,1750,1572,2.5,0,0,3,1470,280,2005,0,3140 Franklin Ave E,Seattle,WA 98102,USA,98102,579837.4672823235,742405.6521739131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,396000.0,False,True
2014-05-02 00:00:00,612500.0,4.0,2.5,2730,12261,2.0,0,0,3,2730,0,1991,0,10212 NE 156th Pl,Bothell,WA 98011,USA,98011,481441.8939393939,483518.203125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,566500.0,True,False
2014-05-02 00:00:00,495000.0,4.0,1.75,1600,6380,1.0,0,0,3,1130,470,1959,1989,2021 NE 100th St,Seattle,WA 98125,USA,98125,579837.4672823235,442379.7752808989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,439400.0,True,False
2014-05-02 00:00:00,285000.0,3.0,2.5,2090,10834,1.0,0,0,4,1360,730,1987,0,27736 23rd Avenue South,Federal Way,WA 98003,USA,98003,289887.70398969593,299425.625,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,307000.0,False,False
2014-05-02 00:00:00,615000.0,3.0,1.75,2360,7291,1.0,0,0,4,1360,1000,1948,0,8436-8438 41st Ave SW,Seattle,WA 98136,USA,98136,579837.4672823235,522612.83771929826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,507400.0,True,False
2014-05-02 00:00:00,698000.0,4.0,2.25,2200,11250,1.5,0,0,5,1300,900,1920,0,1036 4th St,Kirkland,WA 98033,USA,98033,651583.5919080962,816408.4662921348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,721600.0,False,True
2014-05-02 00:00:00,675000.0,5.0,2.5,2820,67518,2.0,0,0,3,2820,0,1979,2014,23525 SE 32nd Way,Issaquah,WA 98029,USA,98029,596163.7474747486,618453.0883838409,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,611200.0,False,True
2014-05-02 00:00:00,790000.0,3.0,2.5,2600,4750,1.0,0,0,4,1700,900,1951,1999,3314 NW 75th St,Seattle,WA 98117,USA,98117,579837.4672823235,563904.7596369698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,815600.0,True,False
2014-05-02 00:00:00,382500.0,4.0,1.75,1560,8700,1.0,0,0,4,1560,0,1967,0,14104 119th Ave NE,Kirkland,WA 98034,USA,98034,651583.5919080962,501118.97158397984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416080.0,True,False
2014-05-02 00:00:00,499950.0,4.0,2.5,2860,3345,2.0,0,0,3,2190,670,2004,2003,20120 137th Ave NE,Woodinville,WA 98072,USA,98072,609565.0217391305,578530.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,750915.0,True,False
2014-05-02 00:00:00,650000.0,4.0,2.0,1820,5000,1.5,0,1,3,1640,180,1945,2010,7201-7399 55th Ave NE,Seattle,WA 98115,USA,98115,579837.4672823235,595086.4681318692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,470000.0,True,False
2014-05-02 00:00:00,625000.0,4.0,2.5,2820,8408,2.0,0,0,3,2820,0,2014,0,17052 4th Ave NE,Shoreline,WA 98155,USA,98155,420392.3640469756,379187.00883838633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,591400.0,False,False
2014-05-02 00:00:00,400000.0,4.0,2.5,3630,42884,1.5,0,0,3,2300,1330,1979,2014,5172-5198 Heather Ave SE,Auburn,WA 98092,USA,98092,299340.44276556815,357123.6652102891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,480000.0,False,False
2014-05-02 00:00:00,604000.0,3.0,2.5,3240,33151,2.0,0,2,3,3240,0,1995,0,30822 36th Ct SW,Federal Way,WA 98023,USA,98023,289887.70398969593,287306.41253131576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,479040.0,False,False
2014-05-02 00:00:00,440000.0,2.0,1.0,800,4850,1.0,0,0,4,800,0,1944,0,4801-4899 6th Ave NW,Seattle,WA 98107,USA,98107,579837.4672823235,572687.2413793104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,418200.0,True,False
2014-05-02 00:00:00,287200.0,3.0,3.0,1850,19966,1.0,0,0,4,1090,760,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA,98038,336474.9118055521,336474.9118055521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,156220.0,False,False
2014-05-02 00:00:00,403000.0,3.0,2.0,1960,13100,1.0,0,2,5,1650,310,1957,0,17825 4th Ave SW,Normandy Park,WA 98166,USA,98166,506793.05555555556,434484.54331450845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420600.0,True,False
2014-05-02 00:00:00,750000.0,3.0,2.5,2390,6550,1.0,0,2,4,1440,950,1955,2009,3628 59th Ave SW,Seattle,WA 98116,USA,98116,579837.4672823235,625870.0487179538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,695920.0,False,True
2014-05-02 00:00:00,335000.0,3.0,2.25,1580,16215,1.0,0,0,4,1580,0,1978,2000,4460 332nd Ave SE,Fall City,WA 98024,USA,98024,692681.8181818182,692681.8181818182,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,330400.0,False,True
2014-05-02 00:00:00,260000.0,4.0,2.0,1480,8625,1.0,0,0,4,1480,0,1974,0,2019 Aberdeen Pl SE,Renton,WA 98055,USA,98055,377040.9663290205,327850.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,287600.0,False,False
2014-05-02 00:00:00,308500.0,2.0,1.0,850,6174,1.0,0,0,4,850,0,1950,1983,121 NE 147th St,Shoreline,WA 98155,USA,98155,420392.3640469756,379187.00883838633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,294745.2,False,False
2014-05-02 00:00:00,439950.0,3.0,2.5,1770,2875,2.0,0,0,3,1770,0,1990,2009,4458 51st Ave SW,Seattle,WA 98116,USA,98116,579837.4672823235,625870.0487179538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,491870.0,False,True
2014-05-02 00:00:00,235000.0,2.0,1.0,1210,9400,1.0,0,0,2,1210,0,1949,0,7542 21st Ave SW,Seattle,WA 98106,USA,98106,579837.4672823235,297214.6464646515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,242400.0,False,False
2014-05-02 00:00:00,315000.0,3.0,1.0,1160,9180,1.0,0,0,3,1160,0,1968,1997,15804 198th Pl NE,Woodinville,WA 98077,USA,98077,609565.0217391305,647165.1442307692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,315000.0,False,True
2014-05-02 00:00:00,437500.0,3.0,2.25,1970,35100,2.0,0,0,4,1970,0,1977,0,26069 SE 154th St,Issaquah,WA 98027,USA,98027,596163.7474747486,581749.9894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,497500.0,True,False
2014-05-02 00:00:00,407500.0,3.0,2.5,1930,10460,2.0,0,0,3,1930,0,1996,0,4314 NE 6th Pl,Renton,WA 98059,USA,98059,377040.9663290205,499455.77010765095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,460300.0,True,False
2014-05-02 00:00:00,445700.0,3.0,2.5,1270,1180,3.0,0,0,3,1270,0,2001,0,2640 NW 56th St,Seattle,WA 98107,USA,98107,579837.4672823235,572687.2413793104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,463940.0,True,False
2014-05-02 00:00:00,838000.0,4.0,2.5,3310,42998,2.0,0,0,3,3310,0,2001,0,15712 NE 136th Pl,Redmond,WA 98052,USA,98052,667649.5347812298,637555.7193672815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,799820.0,False,True
2014-05-02 00:00:00,630000.0,4.0,2.75,2710,37277,2.0,0,0,3,2710,0,2000,0,26429 SE 154th Pl,Issaquah,WA 98027,USA,98027,596163.7474747486,581749.9894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,786000.0,True,False
2014-05-02 00:00:00,550000.0,3.0,1.75,2910,35200,1.5,0,0,3,2910,0,1979,2014,3923 229th Pl SE,Sammamish,WA 98075,USA,98075,686917.5835323657,762953.4263417228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,553960.0,False,True
2014-05-02 00:00:00,805000.0,3.0,2.0,2710,4500,1.5,0,0,4,1880,830,1929,0,6222 30th Ave NE,Seattle,WA 98115,USA,98115,579837.4672823235,595086.4681318692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,835000.0,True,False
2014-05-02 00:00:00,284000.0,3.0,1.75,1800,23103,1.0,0,0,3,1800,0,1968,1997,32418 NE 50th St,Carnation,WA 98014,USA,98014,508751.95454545453,508751.95454545453,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,475200.0,True,False
2014-05-02 00:00:00,470000.0,5.0,2.5,2210,9655,1.0,0,0,3,1460,750,1976,0,19334 89th Ave NE,Bothell,WA 98011,USA,98011,481441.8939393939,483518.203125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,457400.0,True,False
2014-05-02 00:00:00,430000.0,4.0,1.5,1920,10000,1.0,0,0,4,1070,850,1954,1979,4071 156th Ave SE,Bellevue,WA 98006,USA,98006,847180.6629953356,793052.634090909,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,476000.0,False,True
2014-05-02 00:00:00,491500.0,4.0,1.75,2190,125452,1.0,0,2,3,2190,0,1968,1997,36850 204th Ave SE,Auburn,WA 98092,USA,98092,299340.44276556815,357123.6652102891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,389900.0,False,False
2014-05-02 00:00:00,785000.0,5.0,3.25,3660,11995,2.0,0,2,3,3660,0,2006,0,7425 Snowberry Ave SE,Snoqualmie,WA 98065,USA,98065,536305.2957746478,536305.2957746478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,954798.8,True,False
2014-05-02 00:00:00,385000.0,3.0,3.25,1320,1327,2.0,0,0,3,1040,280,2008,0,3400 21st Ave W,Seattle,WA 98199,USA,98199,579837.4672823235,943158.6631652059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,534600.0,False,True
2014-05-02 00:00:00,295000.0,2.0,2.5,1630,1368,2.0,0,0,3,1280,350,2009,0,5944-6082 Delridge Way SW,Seattle,WA 98106,USA,98106,579837.4672823235,297214.6464646515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,181000.0,False,False
2014-05-02 00:00:00,555000.0,4.0,2.5,3310,6500,2.0,0,0,3,3310,0,2012,1912,35229 SE Terrace St,Snoqualmie,WA 98065,USA,98065,536305.2957746478,536305.2957746478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,658200.0,True,False
2014-05-02 00:00:00,459990.0,3.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923,13800 453rd Ave SE,North Bend,WA 98045,USA,98045,399565.70666666003,399565.70666666003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,549998.0,False,False
2014-05-02 00:00:00,625000.0,4.0,3.25,2730,54014,1.0,0,0,3,1560,1170,2007,0,9927 174th Ave SE,Renton,WA 98059,USA,98059,377040.9663290205,499455.77010765095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,740960.0,True,False
2014-05-02 00:00:00,300000.0,3.0,2.5,2540,5050,2.0,0,0,3,2540,0,2006,0,29734 215th Terrace SE,Kent,WA 98042,USA,98042,439492.44464821625,320243.96857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,340600.0,False,False
2014-05-03 00:00:00,625000.0,4.0,2.75,2920,6605,2.0,0,0,3,2920,0,2012,1912,5608 NE 5th Cir,Renton,WA 98059,USA,98059,377040.9663290205,499455.77010765095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,569000.0,True,False
2014-05-03 00:00:00,553000.0,2.0,1.0,900,5000,1.0,0,0,3,900,0,1944,0,8053 29th Ave NW,Seattle,WA 98117,USA,98117,579837.4672823235,563904.7596369698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,463800.0,True,False
2014-05-03 00:00:00,379880.0,3.0,2.5,1650,14054,1.0,0,0,4,1130,520,1986,0,13256 242nd Pl SE,Issaquah,WA 98027,USA,98027,596163.7474747486,581749.9894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,457176.0,True,False
2014-05-03 00:00:00,310000.0,3.0,1.0,1010,9945,1.0,0,0,4,1010,0,1973,0,7528 N Fork Rd SE,Snoqualmie,WA 98065,USA,98065,536305.2957746478,536305.2957746478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,398000.0,True,False
2014-05-04 00:00:00,775000.0,2.0,2.5,2680,7392,1.0,0,0,3,2680,0,2004,2003,13134 234th Ct NE,Redmond,WA 98053,USA,98053,667649.5347812298,708179.781214347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,828920.0,False,True
2014-05-04 00:00:00,365000.0,3.0,2.5,2200,7350,1.0,0,0,5,1570,630,1988,0,13420 SE 182nd St,Renton,WA 98058,USA,98058,377040.9663290205,347928.7958479579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,347940.0,False,False
2014-05-04 00:00:00,331950.0,4.0,2.5,2530,9933,2.0,0,2,3,2010,520,1990,2009,925 48th Ct,Auburn,WA 98092,USA,98092,299340.44276556815,357123.6652102891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,344790.0,False,False
